序號,國別,片名,上映日,出品,院數,總日數,總金額,總票數,首週票房,週末總票房
509,德國,我的完美日常,2023/12/24,THE MATCH FACTORY Gmbh,44,156,10222503.0000,41448,2583961.0000,5922982.0000
510,德國,視界戰,2018/05/04,(匈牙利)GEM ENTERTAINMENT KFT.,55,88,7704455.0000,36040,4881895.0000,5175620.0000
511,德國,我出去一下,2016/08/12,GLOBAL SCREEN GMBH,11,108,5681834.0000,27015,1590675.0000,3289579.0000
512,德國,100%小狼人,2021/02/26,Studio 100 Film GmbH,73,77,5240553.0000,23478,3937937.0000,3690281.0000
513,德國,抽屍剝繭,2020/04/30,GLOBAL SCREEN GMBH,56,71,3012643.0000,13616,1165509.0000,1808484.0000
514,德國,無聊的人生我死也不要,2018/09/14,GLOBAL SCREEN GMBH,19,48,2681856.0000,11723,1656017.0000,1583971.0000
515,德國,最酷的一天,2016/07/29,PICTURE TREE INTERNATIONAL GMBH,20,82,2650056.0000,12417,1319876.0000,1548651.0000
516,德國,諾亞方舟大冒險(英文版),2021/02/05,Telepool GmbH,45,52,1962070.0000,9842,1113487.0000,1120027.0000
517,德國,呆萌特務,2019/12/06,Telepool GmbH,31,48,1674930.0000,7544,998761.0000,1246980.0000
518,德國,里斯本的故事 (數位修復版),2020/07/10,HANWAY FILMS LIMITED,14,46,1325233.0000,6062,602292.0000,772453.0000
519,德國,罪人的控訴,2020/05/29,TELEPOOL GmbH ,26,56,1314707.0000,5894,747013.0000,865202.0000
520,德國,瑪雅蜜蜂大冒險：守護小金蛋,2022/02/25,Studio 100 Film GmbH,61,28,1209573.0000,5290,856858.0000,832099.0000
521,德國,靈異療養院:顫慄挑戰,2018/06/29,(美國)STORYBOARD CAPITAL GROUP LLC,12,23,1209373.0000,5373,918369.0000,748778.0000
522,德國,200%小狼人,2024/09/07,Studio 100 Film GmbH,48,35,1123759.0000,4640,579942.0000,897732.0000
523,德國,親愛陌生人,2020/06/12,Constantin Film Verleih GmbH,29,100,1062821.0000,7997,490740.0000,647141.0000
680,義大利,6號鬼病床,2020/08/07,MINERVA PICTURES GROUP SRL,55,65,5731844.0000,26363,3215477.0000,3472634.0000
681,義大利,海上鋼琴師,2019/12/27,True Colours Glorious Films Srl,23,151,4325323.0000,20757,1741195.0000,2181550.0000
682,義大利,完美陌生人,2016/10/21,TRUE COLOURS GLORIOUS FILMS S.R.L,11,99,2514265.0000,12348,663510.0000,1362880.0000
683,義大利,收陰機,2023/05/19,RELAY MOTION KFT.,53,33,2272395.0000,9139,1708388.0000,1655179.0000
684,義大利,願望咖啡館,2018/07/20,TRUE COLOURS glorious films S.r.l.,10,70,2081842.0000,9774,808875.0000,1191342.0000
685,義大利,愛情天文學,2016/08/05,PACO CINEMATOGRAFICA SRL.,14,21,1975766.0000,9020,1285152.0000,1120936.0000
686,義大利,配樂大師顏尼歐,2023/02/27,Piano B Prosuzioni s.r.l.,15,56,1591869.0000,6536,552892.0000,692467.0000
687,義大利,新天堂樂園,1990/05/12,Cristaldi film,28,220,1573970.0000,6963,6315.0000,900945.0000
688,義大利,幸福的拉札洛,2019/04/26,The Match Factory GmbH,10,49,1549663.0000,7178,575220.0000,829183.0000
689,義大利,達賴喇嘛:大腦故事 ,2021/11/12,MAKARAMPA S.R.L.,13,67,1515391.0000,7008,671223.0000,651781.0000
690,義大利,米開朗基羅：無盡之詩,2019/07/05,TRUE COLOURS glorious S.r.l.,10,47,1466876.0000,7057,749129.0000,812366.0000
691,義大利,西西里恐怖故事,2021/03/19,GEM ENTERTAINMENT KFT.,35,21,1404988.0000,5874,1069854.0000,999969.0000
692,義大利,波伽利：聲命之歌,2018/05/25,(匈牙利)FREEWAY ENTERTAINMENT KFT.,17,61,1382445.0000,6559,712886.0000,819705.0000
693,義大利,郵差,2021/04/09,Variety Distribution Srl,23,37,1321650.0000,5968,656982.0000,756065.0000
694,義大利,人生無限露營車,2018/04/20,(法國)BAC FILMS DISTRIBUTION,14,63,1298707.0000,6199,648870.0000,705577.0000
783,瑞典,鬼鄰居,2021/02/10,REinvent Studios International Sales,40,30,2950213.0000,12969,1894394.0000,1366375.0000
784,瑞典,邊境奇譚,2019/01/04,FILMS BOUTIQUE SAS,16,57,2369010.0000,10151,1095503.0000,1435620.0000
785,瑞典,全境入侵,2020/05/22,AB SVENSK FILMINDUSTRI,45,27,2233716.0000,9484,1553595.0000,1516609.0000
786,瑞典,抓狂美術館,2018/01/19,(法國)SOCIETE PARISIENNE DE PRODUCTION,11,64,1932591.0000,8637,990356.0000,1143176.0000
821,新加坡,安娜華特-複審,2016/05/27,新加坡  BOKU FILMS PTE LTD.、香港  SUN ENTERTAINMENT CULTURE LIMITED,39,49,11248602.0000,50488,7724770.0000,7785962.0000
822,新加坡,初心,2020/08/21,AMOK PTE. LTD,56,79,10669951.0000,46284,1141095.0000,5891582.0000
823,新加坡,男兒王,2021/02/10,滿滿額娛樂股份有限公司,47,81,3460505.0000,15668,877463.0000,1871378.0000
824,新加坡,流氓驅魔師,2024/09/20,Oak3 Films Pte. Ltd(松山電影)、Noontalk Media Ltd(午言媒體),57,29,2589261.0000,10373,1787035.0000,1712431.0000
825,新加坡,小孩不笨3,2024/09/03,MM2 ENTERTAINMENT,59,61,2122693.0000,8734,322740.0000,1072275.0000
826,新加坡,熱帶雨,2020/01/31,Giraffe Pictures PTE Ltd. ,27,25,1297773.0000,5655,670577.0000,665763.0000
827,新加坡,錢不夠用3：全部夠用,2024/04/30,Clover Films、mm2 Entertainmen,62,57,1181873.0000,5444,676942.0000,661272.0000
839,愛爾蘭,搖滾青春戀習曲,2016/06/17,FREEWAY ENTERTAINMENT KFT.,11,80,1919761.0000,8792,585841.0000,1090681.0000
840,愛爾蘭,巫母,2023/02/24,RELAY MOTION KFT.,50,20,1692718.0000,6778,1463893.0000,890844.0000
841,愛爾蘭,超完美社區,2020/06/12,XYZ FILMS  LLC,35,21,1221055.0000,5249,864561.0000,820372.0000
872,越南,湄公河水鬼,2024/09/06,V PICTURES CO.  LTD,76,50,10601784.0000,41635,5326475.0000,6325266.0000
873,越南,古曼童,2020/02/07,SKYLINE MEDIA CO.  LTD,34,35,10582414.0000,45695,6560434.0000,6435557.0000
874,越南,鬼怨偶,2024/03/01,RELAY MOTION KFT.,59,34,7582114.0000,29905,4460136.0000,5163927.0000
875,越南,媽的人生願望,2024/06/21,RELAY MOTION KFT.,86,44,7092408.0000,28694,4882261.0000,4724125.0000
876,越南,再愛一次,2024/04/12,CJ HK Entertainment Company Ltd,46,37,6773424.0000,26925,3909156.0000,4561279.0000
877,越南,鬼厄犬,2024/06/28,RELAY MOTION KFT.,75,39,5007649.0000,20272,3488591.0000,3259381.0000
878,越南,替屍鬼2：詛咒再臨,2022/10/07,RELAY MOTION KFT.,54,33,2273555.0000,9864,1495859.0000,1415828.0000
879,越南,鬼電梯,2022/02/18,RELAY MOTION KFT.,48,30,1982619.0000,8981,1256056.0000,1354924.0000
880,越南,越驚,2022/04/22,Atrium Productions Kft.,43,34,1665825.0000,7022,1185774.0000,1161680.0000
881,越南,陰眼,2020/08/07,RELAY MOTION KFT.,29,20,1259620.0000,5292,1032052.0000,810550.0000
882,越南,祖怨,2022/04/15,GEM ENTERTAINMENT KFT.,45,28,1087690.0000,4541,844396.0000,751142.0000
910,荷蘭,為妳說的謊,2016/10/07,JEEWA B.V.,44,73,5157453.0000,23809,3205127.0000,3322019.0000
911,荷蘭,首席指揮家,2019/07/19,Incredible Film BV,11,42,1419055.0000,6809,632550.0000,772170.0000
939,馬來西亞,富都青年,2023/12/01,CINEMA INUTILE  INC.、mm2 Entertainment PTE. LTD.、大元娛樂有限公司 IS Entertainment Co.  Ltd.、彼演員多媒體有限公司 Be Actor Co.  Ltd.、星娛音樂有限公司 XYmusic Ltd.、JW SAB 、 PARTNERS,77,114,101213858.0000,400244,16567608.0000,62703442.0000
940,馬來西亞,夕霧花園,2019/11/29,CJ ENM CO. LTD,32,52,3955595.0000,17510,1997946.0000,2370960.0000
941,馬來西亞,李宗偉：敗者為王,2018/09/28,志博影業有限公司、馬虎電影有限公司,22,41,3691505.0000,16837,1484905.0000,2623815.0000
942,馬來西亞,南巫,2021/04/01,BENED GOBAL SDN BHD,18,64,2058452.0000,8740,1007989.0000,1054160.0000
943,馬來西亞,你是豬,2020/11/20,NSP ENTERTAINMENT SDN BHD,41,58,1878108.0000,8201,1080897.0000,1250973.0000
944,馬來西亞,五月雪,2023/06/28,海鵬影業有限公司、晟創娛樂、匠子映畫、堂堂映畫、財團法人台北市文化基金會台北市電影委員會、文化內容策進院,31,86,1526470.0000,6982,618958.0000,855422.0000
957,紐西蘭,弒膽遊戲,2020/11/13,Evrit Consulting Kft.,30,56,1220219.0000,5742,880771.0000,806194.0000
969,泰國,模犯生,2017/07/21,GDH559 COMPANY LIMITED,79,141,147943802.0000,646910,17489599.0000,84522934.0000
970,泰國,鬼聲泣,2024/01/08,M Pictures CO.  LTD.,78,109,24867620.0000,96334,5944532.0000,13559296.0000
971,泰國,屍約,2017/10/20,GDH 559 CO.  LTD. ,58,63,19442348.0000,85570,11507931.0000,13109036.0000
972,泰國,金孫爆富攻略,2024/06/21,GDH 559 CO.  LTD.,88,124,15291177.0000,61703,3251796.0000,9152077.0000
973,泰國,邪厄,2023/05/12,GDH 559 COMPANY LIMITED,62,77,15051397.0000,60472,5702038.0000,10255500.0000
974,泰國,限時好友,2019/03/08,GDH 599 COMPANY LIMITED,65,66,13074595.0000,57668,5401432.0000,8972450.0000
975,泰國,鬼聲泣2,2024/10/31,RELAY MOTION KFT.,86,13,9506276.0000,36971,5851905.0000,6699156.0000
976,泰國,把哥哥退貨可以嗎,2018/07/20,GDH 559 Company Limited,80,75,9180250.0000,43278,4775886.0000,5933256.0000
977,泰國,鬼打牆,2016/09/09,M PICTURES COMPANY LIMITED.,71,49,8412266.0000,35555,2894240.0000,5454307.0000
978,泰國,魍美,2018/01/26,(泰國)STUDIO AROMDI CO.  LTD.,56,46,7982500.0000,35347,6178673.0000,5137710.0000
979,泰國,屍降,2019/03/29,M PICTURES COMPANY LIMITED,56,26,7242638.0000,32486,5366827.0000,4881951.0000
980,泰國,淒厲人僧,2020/04/24,FIVE STAR PRODUCTION COMPANY LIMITED,64,87,6945065.0000,31289,3373545.0000,4689611.0000
981,泰國,見鬼的戀愛季節,2020/04/30,Sahamongkolfilm International Co. Ltd.,67,94,5902119.0000,26854,2104244.0000,3641543.0000
982,泰國,屍控戰場,2024/09/20,RELAY MOTION KFT.,75,42,5793281.0000,22585,4041724.0000,3934664.0000
983,泰國,跳越時空的愛戀,2024/08/23,Hollywood (Thailand) Co.  Ltd.,64,63,5299181.0000,20122,1932447.0000,2940751.0000
984,泰國,屍油降,2024/06/14,待補,73,33,5277499.0000,21152,3774593.0000,3415517.0000
985,泰國,鬼侍女,2020/07/03,Hollywood (Thailand) Co. Ltd,60,67,5199801.0000,23599,2625121.0000,3316742.0000
986,泰國,送葬人,2023/12/22,RELAY MOTION KFT.,69,42,5079190.0000,20776,3032526.0000,3334461.0000
987,泰國,借來的100天,2019/01/11,GDH 559 Company Limited,39,59,3492512.0000,15552,2173219.0000,2196932.0000
988,泰國,只有我能喜歡妳,2019/09/27,M PICTURES COMPANY LIMITED,46,24,3442155.0000,14942,2700933.0000,1937879.0000
989,泰國,2gether電影版：只因我們天生一對,2021/12/24,GMM TV COMPANY LIMITED,28,63,3340535.0000,12895,2041602.0000,1942605.0000
990,泰國,幽魂娜娜：重生,2023/06/30,RELAY MOTION KFT.,50,30,2744233.0000,10843,2286127.0000,1778820.0000
991,泰國,鬼妻塚,2024/05/10,RELAY MOTION KFT.,71,35,2713192.0000,10962,1782680.0000,1781995.0000
992,泰國,奇蹟救援,2020/05/15,E-STARS FILMS LTD.,49,41,2695664.0000,11526,1689996.0000,1730714.0000
993,泰國,鬼面女,2024/03/29,RELAY MOTION KFT.,59,28,2681889.0000,10431,2087600.0000,1831644.0000
994,泰國,猛鬼大學：邪無止禁,2024/09/06,Sahamongkolfilm International Co.  Ltd.,46,30,2078675.0000,8099,1447719.0000,1323437.0000
995,泰國,淒厲人僧 前傳,2020/07/24,Five Star Production Company Limited,69,59,2060803.0000,10009,1544736.0000,1332457.0000
996,泰國,騙騙愛上你,2021/01/29,GDH 559 COMPANY LIMITED,50,63,1930658.0000,9132,1097797.0000,1124984.0000
997,泰國,猛鬼大學：第2學期,2022/05/13,Sahamongkolfilm International Co. Ltd.,57,38,1770800.0000,7532,1180873.0000,1193096.0000
998,泰國,娘娘腔日記,2020/02/27,GDH 559 COMPANY LIMITED,35,29,1727346.0000,7491,1351202.0000,1051285.0000
999,泰國,鬼玩伴,2019/11/01,Hollywood (Thailand) Co. Ltd.,34,21,1707521.0000,7688,1517723.0000,1146136.0000
1000,泰國,猛鬼聲泣泣,2024/07/05,Mono Streaming Company Limited,45,19,1662576.0000,6638,1441095.0000,1074270.0000
1001,泰國,鬼單眼,2022/07/22,RELAY MOTION KFT.,29,35,1525453.0000,6292,1120274.0000,942800.0000
1002,泰國,My Precious初戀,2023/07/14,GMM TV Company Limited,28,31,1511090.0000,6204,1085712.0000,1034463.0000
1003,泰國,邪妓,2024/01/26,Hollywood(Thailand)Co. Ltd,37,64,1444516.0000,6068,987248.0000,851539.0000
1004,泰國,養鬼人,2021/01/29,RELAY MOTION KFT.,39,21,1321550.0000,5558,1104226.0000,764451.0000
1005,泰國,凝弒,2022/03/11,CJ ENM CO. Ltd,52,20,1320373.0000,5653,1193615.0000,868386.0000
1006,泰國,就愛斷捨離,2020/02/14,GDH 559 COMPANY LIMITED,31,68,1318146.0000,6003,967592.0000,831001.0000
1007,泰國,609猛鬼旅社,2016/07/01,SAHAMONGKOLFILM INTERNATIONAL CO. LTD,10,66,1242560.0000,6185,616520.0000,736550.0000
1008,泰國,哈囉！萌鬼屋,2024/08/30,M DISTRIBUTION CO.  LTD.,60,39,1226621.0000,4856,975429.0000,782140.0000
1009,泰國,日暮生死戀,2023/11/10,M PICTURES COMPANY LIMITED,23,43,1061471.0000,4437,506256.0000,738470.0000
1010,泰國,鬼禁地,2024/10/25,NERAMITNUNGFILM CO.  LTD.,67,19,1058198.0000,4261,955869.0000,739378.0000
1056,挪威,芮氏9.6,2018/11/23,(丹麥)TRUSTNORDISK APS,51,54,11444406.0000,52525,8205607.0000,7804156.0000
1057,挪威,奪命隧道,2020/05/15,Trustnordisk APS,77,88,6677483.0000,30715,3490096.0000,4365830.0000
1058,挪威,世界上最爛的人,2022/01/01,MK2,25,134,6242555.0000,25988,810694.0000,3367623.0000
1059,挪威,北海浩劫,2021/12/10,TRUSTNORDISK APS,47,21,3467466.0000,14719,2762691.0000,2441823.0000
1086,香港,葉問4：完結篇,2019/12/19,東方影業出品有限公司,107,115,185425478.0000,809557,77270746.0000,109583047.0000
1087,香港,寒戰2,2016/07/08,中國電影股份有限公司、萬誘引力乙有限公司、安樂影片有限公司、安樂（北京）電影發行有限公司、上海騰訊企鵝影業文化傳播有限公司,92,78,140999346.0000,610478,66191089.0000,90716829.0000
1088,香港,拆彈專家2,2020/12/31,寰宇娛樂有限公司、阿里巴巴影業(北京)有限公司、廣州市英明文化傳播有限公司、寰宇縱橫世紀電影發行（北京）有限公司、映藝娛樂有限公司、尚乘數字媒體有限公司、寰宇影片發行有限公司,107,112,91697524.0000,389028,33207244.0000,55974290.0000
1089,香港,九龍城寨之圍城,2024/05/17,寰亞電影製作有限公司、無限動力實業有限公司、天下一電影製作有限公司、銀都機構有限公司、聯瑞（上海）影業有限公司、浙江橫店影業有限公司、上海淘票票影視文化有限公司、浙江聯瑞木馬文化傳媒有限公司、北京微夢創科網絡技術有限公司、江蘇省電影集團有限公司,99,142,48412719.0000,187503,212960.0000,29980143.0000
1090,香港,擺渡人(數位2D版),2016/12/23,美亞電影製作有限公司、英屬維京群島 春光映画有限公司、英屬百慕達 阿里巴巴影業集團有限公司,97,111,47965235.0000,212678,10039024.0000,26803116.0000
1091,香港,追龍,2017/09/29,(香港)星王朝有限公司、(香港)夢造者娛樂有限公司、(香港)太陽娛樂文化有限公司、(香港)銀都機構有限公司、(香港)紅地毯文化產業投資基金、(大陸)博納影業集團股份有限公司、(大陸)北京源石影視文化有限公司,83,99,47549356.0000,211200,20009249.0000,25075933.0000
1092,香港,無雙,2018/10/05,(香港)博納影視娛樂有限公司、(香港)英皇影業有限公司、(大陸)上海博納文化傳媒有限公司、(大陸)上海阿里巴巴影業有限公司、(大陸)華夏電影發行有限責任公司、(大陸)博納影業集團股份有限公司、(大陸)双喜電影發行(北京)有限公司,94,78,46237327.0000,205802,19104709.0000,26483230.0000
1093,香港,掃毒2 天地對決,2019/07/05,寰宇娛樂有限公司、廣東昇格傳媒股份有限公司、銀都機構有限公司、映藝娛樂有限公司、太陽娛樂文化有限公司、北京合瑞影業文化有限公司,94,98,40777628.0000,181064,20895759.0000,26530003.0000
1094,香港,金手指,2023/12/29,英皇影業有限公司、天津貓眼微影文化傳媒有限公司、新暉映影視文化(深圳)有限公司、上海貓眼影業有限公司、北京秋豪影視有限公司、華文映像(北京)影業有限公司、沃栢嘉文化傳播(上海)有限公司、尚乘數字媒體有限公、北京微夢創科網絡技術有限公司,80,62,35174379.0000,137734,17771532.0000,20675445.0000
1095,香港,危城,2016/08/25,寰宇娛樂有限公司、太陽娛樂文化有限公司、智樂影業有限公司、博納影業集團有限公司、廣州長長影視文化有限公司、浙江觀鑒影業有限公司、奧飛影業投資(北京)有限公司、愛奇藝影業(北京)有限公司、北京劇魔影業投資管理有限公司、廣州市英明文化傳播有限公司,83,85,33766971.0000,150542,15327767.0000,22578733.0000
1096,香港,潛行,2023/12/30,上海笨小孩影視傳媒有限公司、北京阿里巴巴影業文化有限公司、北京上獅文化傳播有限公司、寰宇娛樂有限公司、夢造者娛樂有限公司、北京壞猴子文化產業發展有限公司、華文映像（北京）影業有限公司,100,138,33349835.0000,134290,562749.0000,20949956.0000
1097,香港,葉問外傳：張天志,2018/12/26,東方影業出品有限公司、(大陸)上海天馬聯合影視文化有限公司、(大陸)上海鳴肇影視文化有限公司,99,63,32625209.0000,147997,13895613.0000,15752831.0000
1098,香港,大師兄,2018/08/24,(香港)星王朝有限公司、(香港)太陽娛樂文化有限公司、(香港)超級子彈影業有限公司、(大陸)北京博納影業有限公司、(大陸)耳東影業(北京)有限公司、(大陸)霍爾果斯環星影視傳媒有限公司、(大陸)上海博納文化傳媒有限公司,95,71,31790004.0000,145841,20063918.0000,20948769.0000
1099,香港,閨蜜 2,2018/03/02,(大陸)福建恒業影業有限公司、(大陸)福建真恒業文化傳播有限公司、(香港)香港恒業影業有限公司、(香港)無限動力實業有限公司、(香港)中國數碼娛樂有限公司、(大陸)完美星空傳媒有限公司、(大陸)深圳市視界浪潮傳媒有限公司、 (大陸)中影新銳（北京）影業有限公司、(大陸)重慶電影集團有限公司、(大陸)北京新片場傳媒股份有限公司 、(大陸)揚州廣播電視總台,94,67,28087264.0000,123561,18196512.0000,19420167.0000
1100,香港,喜歡.你(數位2D版),2017/05/05,(香港)我們製作有限公司、(香港)嘉映影業有限公司、(大陸)北京鳳儀文化傳媒有限公司、(大陸)上海阿里巴巴影業有限公司、(大陸)藍色星空影業有限公司、(大陸)華夏電影發行有限責任公司、(大陸)漢鼎宇佑傳媒集團有限公司、(大陸)上海翎刻閃耀影視製作有限公司、(大陸)北京聯瑞影視製作有限公司,78,83,23634958.0000,103861,10868619.0000,14825170.0000
1101,香港,俠盜聯盟,2017/08/11,(香港)旗艦影業有限公司、(香港)夢造者娛樂有限公司、(大陸)引力影視投資有限公司、(大陸)中國電影股份有限公司、(大陸)上海阿里巴巴影業有限公司、(大陸)寰亞電影發行(北京)有限公司、(大陸)華文映像影視傳媒有限公司、(大陸)捷成世紀文化產業集團有限公司,83,86,21031612.0000,96353,13693335.0000,13422642.0000
1102,香港,拆彈專家,2017/04/21,(英屬維爾京群島)寰宇娛樂有限公司、(香港)夢造者娛樂有限公司、(大陸)博納影業集團有限公司、(大陸)小米影業有限責任公司、(大陸)上海騰訊企鵝影視文化傳播有限公司、(大陸)廣東昇格傳媒股份有限公司、(大陸)廣州市英明文化傳播有限公司、(大陸)上海淘票票影視文化有限公司,61,67,17899484.0000,80561,10289642.0000,11044729.0000
1103,香港,黃金兄弟,2018/09/21,耀萊文娛發展有限公司、影藝人娛樂製作有限公司、(大陸)北京耀暘信盈投資有限公司、(中華民國)寬魚國際股份有限公司,90,87,15840146.0000,70468,8626688.0000,9008792.0000
1104,香港,失眠,2017/06/02,英皇影業有限公司,36,57,15785511.0000,69533,7442203.0000,9757491.0000
1105,香港,肥龍過江,2020/01/23,星王朝有限公司、上海博納文化傳媒有限公司、博納影業集團股份有限公司、上海新文化影業有限公司、電視廣播有限公司、太陽娛樂文化有限公司、上海杠杠影視文化有限公司、霍爾果斯環星影視傳媒有限公司、上海優創影視文化有限公司,100,87,13618157.0000,62116,9716901.0000,6657773.0000
1106,香港,悟空傳,2017/07/21,(香港)新麗國際傳媒有限公司、(香港)飛卓集團有限公司、(中華民國)海樂影業股份有限公司,63,85,13298963.0000,61801,9509575.0000,8429620.0000
1107,香港,西遊記女兒國,2018/02/15,(香港)星皓影業(香港)有限公司、(大陸)星皓影業有限公司 ,48,80,13007621.0000,58955,9479830.0000,7344361.0000
1108,香港,臨時劫案,2024/01/23,無限動力實業有限公司、愛奇藝影業（北京）有限公司、銀都機構有限公司、掌賞電影企業有限公司、北京人間指南影業有限公司、華文映象（北京）影業有限公司、之江電影集團有限公司、天馬電影出品（香港）有限公司,84,94,12547039.0000,51785,380380.0000,5619666.0000
1109,香港,春嬌救志明,2017/04/28,(香港)寰亞電影製作有限公司、(香港)太陽娛樂文化有限公司、(大陸)霍爾果斯青春光線影業有限公司、(大陸)中影寰亞音像製品有限公司、(大陸)寰亞電影發行(北京)有限公司、(大陸)上海盛岳影視傳播有限公司,57,82,11969350.0000,53200,1247960.0000,7386655.0000
